OBJECTID;Join_Count;TARGET_FID;LINK_ID;POI_ID;SEQ_NUM;FAC_TYPE;POI_NAME;POI_LANGCD;POI_NMTYPE;POI_ST_NUM;ST_NUM_FUL;ST_NFUL_LC;ST_NAME;ST_LANGCD;POI_ST_SD;ACC_TYPE;PH_NUMBER;CHAIN_ID;NAT_IMPORT;PRIVATE;IN_VICIN;NUM_PARENT;NUM_CHILD;PERCFRREF;VANCITY_ID;ACT_ADDR;ACT_LANGCD;ACT_ST_NAM;ACT_ST_NUM;ACT_ADMIN;ACT_POSTAL;AIRPT_TYPE;POLYGON_NM;FED_OKR;BUFF_DIST;ORIG_FID;name_1;all_scales;X;Y
48;2;5002;925782201.0;555748863.0;1;4100;МЕТРО-РЫБАЦКОЕ;RUS;B; ; ; ;1-Й РЫБАЦКИЙ ПРОЕЗД;RUS;R; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Рыбацкое;1;30.499479999464327;59.83081999983591
49;1;5003;833092761.0;555748401.0;1;4100;МЕТРО-ЛИГОВСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;ЛИГОВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Лиговский проспект;1;30.354449999911225;59.920910000406806
50;1;5004;1090588241.0;555748392.0;1;4100;МЕТРО-ВЛАДИМИРСКАЯ;RUS;B; ; ; ;БОЛЬШАЯ МОСКОВСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;0;83;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Владимирская;1;30.34740000000189;59.92764999983688
51;1;5005;1112236387.0;555749456.0;1;4100;МЕТРО-ПУШКИНСКАЯ;RUS;B; ; ; ;ЗАГОРОДНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;0;9;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Пушкинская;1;30.329390000264077;59.920850000304995
52;2;5006;1082733231.0;555748862.0;1;4100;МЕТРО-РЫБАЦКОЕ;RUS;B; ; ; ;ТЕПЛОВОЗНАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;1;68;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Рыбацкое;0;30.501960000028763;59.831910000367074
53;1;5007;1170360863.0;555749101.0;1;4100;МЕТРО-ПРОСПЕКТ ВЕТЕРАНОВ;RUS;B; ; ; ;БУЛЬВАР НОВАТОРОВ;RUS;L; ; ;0.0;N;N;N;0;3;54;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Проспект Ветеранов;1;30.25093999983946;59.84193999993915
54;1;5008;832794022.0;555749015.0;1;4100;МЕТРО-МОСКОВСКАЯ;RUS;B; ; ; ;МОСКОВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;60;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Московская;0;30.321609999710443;59.853129999551264
55;1;5009;983872895.0;555748896.0;1;4100;МЕТРО-ЕЛИЗАРОВСКАЯ;RUS;B; ; ; ;УЛИЦА БАБУШКИНА;RUS;R; ; ;0.0;N;N;N;0;0;22;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Елизаровская;1;30.42312000051511;59.896659999902354
56;1;5010;1080856885.0;555749039.0;1;4100;МЕТРО-ЭЛЕКТРОСИЛА;RUS;B; ; ; ;МОСКОВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;8;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Электросила;1;30.31956000021466;59.87932999989192
57;2;5011;926212405.0;555748601.0;1;4100;МЕТРО-ПРОЛЕТАРСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Пролетарская;1;30.470069999682;59.86502000040209
58;1;5012;1003470845.0;555748431.0;1;4100;МЕТРО-НЕВСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;4;86;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Невский проспект;1;30.330859999801763;59.93476000032712
59;1;5013;989169149.0;555748469.0;1;4100;МЕТРО-ПЛОЩАДЬ ВОССТАНИЯ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;1;12;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Площадь Восстания;1;30.36033999990428;59.931119999865054
60;1;5014;772951433.0;995036521.0;1;4100;МЕТРО-МОСКОВСКАЯ;RUS;B; ; ; ;МОСКОВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;99;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Московская;0;30.32132000018056;59.84922000014532
61;1;5015;1090727746.0;555749061.0;1;4100;МЕТРО-ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;3;64;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Ленинский проспект;1;30.267329999353453;59.85195000025193
62;1;5016;1160028193.0;555749185.0;1;4100;МЕТРО-ПОЛИТЕХНИЧЕСКАЯ;RUS;B; ; ; ;ПОЛИТЕХНИЧЕСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;0;90;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Политехническая;1;30.369529999721127;60.00894999990934
63;1;5018;809565950.0;555748484.0;1;4100;МЕТРО-ЛЕСНАЯ;RUS;B; ; ; ;КАНТЕМИРОВСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Лесная;1;30.34408999923407;59.9851500000798
64;1;5019;986332396.0;555748230.0;1;4100;МЕТРО-ФРУНЗЕНСКАЯ;RUS;B; ; ; ;МОСКОВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;19;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Фрунзенская;1;30.318299999840953;59.90629999998837
65;1;5020;1090709887.0;555748700.0;1;4100;МЕТРО-ЧКАЛОВСКАЯ;RUS;B; ; ; ;УЛИЦА БОЛЬШАЯ ЗЕЛЕНИНА;RUS;L; ; ;0.0;N;N;N;0;0;95;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Чкаловская;1;30.291999999911567;59.9613700000282
66;1;5021;1165912246.0;555749062.0;1;4100;МЕТРО-ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;ЛЕНИНСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;46;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Ленинский проспект;0;30.267349999444935;59.85178000033033
67;1;5022;773312565.0;555749353.0;1;4100;МЕТРО-НОВОЧЕРКАССКАЯ;RUS;B; ; ; ;НОВОЧЕРКАССКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;3;15;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Новочеркасская;0;30.41125000011731;59.92943000008747
68;1;5023;772043249.0;555749555.0;1;4100;МЕТРО-ЗВЁЗДНАЯ;RUS;B; ; ; ;УЛИЦА ЛЕНСОВЕТА;RUS;R; ; ;0.0;N;N;N;0;0;30;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Звёздная;1;30.348909999722526;59.83306000040219
69;1;5024;836036057.0;555749694.0;1;4100;МЕТРО-ПЛОЩАДЬ ЛЕНИНА;RUS;B; ; ; ;УЛИЦА КОМСОМОЛА;RUS;R; ; ;0.0;N;N;N;0;1;30;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Площадь Ленина;1;30.355670000101952;59.955239999439556
70;1;5025;1114143806.0;555749255.0;1;4100;МЕТРО-АКАДЕМИЧЕСКАЯ;RUS;B; ; ; ;ГРАЖДАНСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;94;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Академическая;1;30.39724999985775;60.0126200000918
71;1;5026;989704586.0;555748986.0;1;4100;МЕТРО-АВТОВО;RUS;B; ; ; ;ПРОСПЕКТ СТАЧЕК;RUS;R; ; ;0.0;N;N;N;0;0;43;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Автово;1;30.26064000019255;59.86748999974323
72;1;5027;838159865.0;555748056.0;1;4100;МЕТРО-ПРИМОРСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;0;90;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Приморская;1;30.2336100005172;59.94866000020047
73;1;5028;833035687.0;555749440.0;1;4100;МЕТРО-САДОВАЯ;RUS;B; ; ; ;СЕННАЯ ПЛОЩАДЬ;RUS;L; ; ;0.0;N;N;N;0;2;80;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Садовая;0;30.31729999975825;59.92649000027844
74;1;5029;919930831.0;555749027.0;1;4100;МЕТРО-СТАРАЯ ДЕРЕВНЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;10;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Старая деревня;1;30.254720000062267;59.98985000016839
75;1;5030;1089247480.0;555748573.0;1;4100;МЕТРО-ЛОМОНОСОВСКАЯ;RUS;B; ; ; ;УЛИЦА БАБУШКИНА;RUS;L; ; ;0.0;N;N;N;0;0;58;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Ломоносовская;1;30.4427200003395;59.87738999973993
76;1;5031;989142731.0;555749692.0;1;4100;МЕТРО-НЕВСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;61;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Невский проспект;0;30.326750000764378;59.93532000008159
77;1;5032;773792986.0;555748766.0;1;4100;МЕТРО-ПЕТРОГРАДСКАЯ;RUS;B; ; ; ;КАМЕННООСТРОВСКИЙ ПРОСПЕКТ;RUS;R; ;812-3019700;0.0;N;N;N;0;1;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Петроградская;1;30.311300000160323;59.96612999997702
78;2;5033;938341313.0;555748891.0;1;4100;МЕТРО-УЛИЦА ДЫБЕНКО;RUS;B; ; ; ;ПРОСПЕКТ БОЛЬШЕВИКОВ;RUS;R; ; ;0.0;N;N;N;0;0;43;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Улица Дыбенко;1;30.482710000008716;59.90691000042951
79;1;5034;773068923.0;555748231.0;1;4100;МЕТРО-МОСКОВСКИЕ ВОРОТА;RUS;B; ; ; ;ПЛОЩАДЬ МОСКОВСКИЕ ВОРОТА;RUS;L; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Московские ворота;1;30.318810000377187;59.891700000516366
80;1;5035;835593237.0;555749695.0;1;4100;МЕТРО-СПОРТИВНАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;6;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Спортивная;1;30.291649999208882;59.95217999988142
81;1;5036;835660717.0;555748812.0;1;4100;МЕТРО-КРЕСТОВСКИЙ ОСТРОВ;RUS;B; ; ; ;УЛИЦА РЮХИНА;RUS;R; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Крестовский остров;1;30.258720000393062;59.97181000004554
82;2;5038;984255495.0;555748605.0;1;4100;МЕТРО-ОБУХОВО;RUS;B; ; ; ;УЛИЦА ГРИБАКИНЫХ;RUS;L; ; ;0.0;N;N;N;0;0;56;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Обухово;1;30.458269999604386;59.84846000028695
83;1;5039;959754570.0;555749441.0;1;4100;МЕТРО-САДОВАЯ;RUS;B; ; ; ;СЕННАЯ ПЛОЩАДЬ;RUS;R; ; ;0.0;N;N;N;1;0;64;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Садовая;0;30.317099999741707;59.92703999963038
84;1;5041;772954710.0;995006305.0;1;4100;МЕТРО-МОСКОВСКАЯ;RUS;B; ; ; ;МОСКОВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;5;99;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Московская;0;30.32180999972699;59.84922000014532
85;1;5043;954994483.0;555749133.0;1;4100;МЕТРО-ПРОСПЕКТ ПРОСВЕЩЕНИЯ;RUS;B; ; ; ;ПРОСПЕКТ ЭНГЕЛЬСА;RUS;L; ; ;0.0;N;N;N;0;0;91;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Проспект Просвещения;1;30.333249999954496;60.05155000032088
86;1;5067;906188315.0;555748472.0;1;4100;МЕТРО-ПЛОЩАДЬ ВОССТАНИЯ;RUS;B; ; ; ;ЛИГОВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;10;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Площадь Восстания;0;30.360370000041513;59.92963000020615
87;1;5068;928002237.0;555749442.0;1;4100;МЕТРО-СЕННАЯ ПЛОЩАДЬ;RUS;B; ; ; ;СЕННАЯ ПЛОЩАДЬ;RUS;R; ; ;0.0;N;N;N;0;0;20;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Сенная площадь;1;30.320159999365938;59.92717999984295
88;1;5069;1102252037.0;555749552.0;1;4100;МЕТРО-КУПЧИНО;RUS;B; ; ; ;ВИТЕБСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;64;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Купчино;0;30.37413999924899;59.83015999998434
89;1;5070;846766521.0;555749188.0;1;4100;МЕТРО-ПИОНЕРСКАЯ;RUS;B; ; ; ;КОЛОМЯЖСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;30;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Пионерская;1;30.29780000039128;60.002769999911166
90;2;5071;929281109.0;555749235.0;1;4100;МЕТРО-ГРАЖДАНСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;ГРАЖДАНСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;70;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Гражданский проспект;1;30.41958999963926;60.03505999943629
91;2;5072;1091780262.0;555748893.0;1;4100;МЕТРО-ПРОСПЕКТ БОЛЬШЕВИКОВ;RUS;B; ; ; ;УЛИЦА КОЛЛОНТАЙ;RUS;L; ; ;0.0;N;N;N;0;0;64;0.0; ; ; ; ; ; ; ;ЛЕНИНГРАДСКАЯ ОБЛАСТЬ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;27;Проспект Большевиков;1;30.467600000061616;59.91923999946088
92;1;5076;586745210.0;555748395.0;1;4100;МЕТРО-ДОСТОЕВСКАЯ;RUS;B; ; ; ;ВЛАДИМИРСКАЯ ПЛОЩАДЬ;RUS;L; ; ;0.0;N;N;N;0;0;90;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Достоевская;1;30.34706000024326;59.92820000021492
93;1;5077;970343696.0;555748746.0;1;4100;МЕТРО-ГОРЬКОВСКАЯ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;25;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Горьковская;1;30.31914000009009;59.9565200003454
94;1;5078;832936807.0;555749697.0;1;4100;МЕТРО-ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ;RUS;B; ; ; ;МОСКОВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;0;0;50;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Технологический институт;1;30.318090000676982;59.916469999747754
95;1;5080;1003656307.0;555748457.0;1;4100;МЕТРО-МАЯКОВСКАЯ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;84;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Маяковская;1;30.35493000031023;59.931790000001136
96;1;5081;835730064.0;555748805.0;1;4100;МЕТРО-ЧЁРНАЯ РЕЧКА;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;80;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Чёрная речка;1;30.301330000368793;59.98552000042704
97;1;5082;989217891.0;555748860.0;1;4100;МЕТРО-НАРВСКАЯ;RUS;B; ; ; ;ПЛОЩАДЬ СТАЧЕК;RUS;R; ; ;0.0;N;N;N;0;0;70;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Нарвская;1;30.274310000739238;59.90094000014847
98;1;5083;989706557.0;555748981.0;1;4100;МЕТРО-КИРОВСКИЙ ЗАВОД;RUS;B; ; ; ;ПРОСПЕКТ СТАЧЕК;RUS;R; ; ;0.0;N;N;N;0;0;44;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Кировский завод;1;30.261349999847035;59.88002999978373
99;1;5130;1112253073.0;844552883.0;1;4100;МЕТРО-ВЫБОРГСКАЯ;RUS;B; ; ; ;ЛЕСНОЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;0;44;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Выборгская;1;30.348109999656376;59.971090000298865
100;1;5232;1003478990.0;844451647.0;1;4100;МЕТРО-ГОСТИНЫЙ ДВОР;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;1;1;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Гостиный двор;0;30.334200000706815;59.934350000353966
101;1;5249;1003470845.0;1101208349.0;1;4100;МЕТРО-НЕВСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;86;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Невский проспект;0;30.330859999801763;59.93480000059103
102;1;5250;1113213411.0;1101208348.0;1;4100;МЕТРО-НЕВСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;9;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Невский проспект;0;30.329899999902015;59.934870000149175
103;1;5251;1113213411.0;1101208347.0;1;4100;МЕТРО-НЕВСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;НЕВСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;9;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Невский проспект;0;30.329899999902015;59.93491000028038
104;1;5274;774628921.0;1011449744.0;1;4100;МЕТРО-БАЛТИЙСКАЯ;RUS;B; ; ; ;ПЛОЩАДЬ БАЛТИЙСКОГО ВОКЗАЛА;RUS;R; ; ;0.0;N;N;N;0;0;30;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Балтийская;1;30.29882000056546;59.90763999967333
105;1;5280;997092625.0;998645184.0;1;4100;МЕТРО-ПАРНАС;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;1;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Парнас;1;30.334330000403142;60.06725999986235
106;1;5283;1164586740.0;1101254825.0;1;4100;МЕТРО-КОМЕНДАНТСКИЙ ПРОСПЕКТ;RUS;B; ; ; ;КОМЕНДАНТСКИЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;46;0.0; ; ; ; ; ; ; ;САНКТ-ПЕТЕРБУРГ;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;64;Комендантский проспект;0;30.258610000788217;60.00869000024212
